Name,Times,Errors
LTMOA,8.51506,0.0696352300978067
LTMOA,8.51507,0.06962990945597758
LTMOA,8.51578,0.06837556814478529
LTMOA,8.51579,0.06837024750295617
LTMOA,8.52456,0.06830240931963627
LTMOA,8.52457,0.06829708867780715
LTMOA,8.52605,0.06757348138906005
LTMOA,8.52607,0.06756816074723093
LTMOA,8.52706,0.0641523086929976
LTMOA,8.52707,0.0641469880511687
LTMOA,8.52764,0.06289264673997619
LTMOA,8.52765,0.06288732609814729
LTMOA,8.52942,0.06276229101516506
LTMOA,8.52943,0.06275697037333616
LTMOA,8.53172,0.06243374138222291
LTMOA,8.53172,0.06242842074039401
LTMOA,8.53469,0.06215307752574195
LTMOA,8.5347,0.06214775688391283
LTMOA,8.53477,0.060893415572720544
LTMOA,8.53477,0.06088809493089142
LTMOA,8.5356,0.058539031563377586
LTMOA,8.53561,0.058533710921548465
LTMOA,8.53565,0.05727936961035618
LTMOA,8.53565,0.05727404896852706
LTMOA,8.53728,0.0569508199774138
LTMOA,8.53729,0.056945499335584904
LTMOA,8.54828,0.056562413123895094
LTMOA,8.54829,0.056557092482066196
LTMOA,8.54831,0.05530275117087369
LTMOA,8.54832,0.05529743052904479
LTMOA,8.54841,0.05421601007729571
LTMOA,8.54842,0.054210689435466586
LTMOA,8.54968,0.05303482759125244
LTMOA,8.54969,0.05302950694942332
LTMOA,8.54975,0.051775165638231035
LTMOA,8.54976,0.051769844996401915
LTMOA,8.54984,0.05068842454465283
LTMOA,8.54985,0.05068310390282371
LTMOA,8.55181,0.05035987491171068
LTMOA,8.55182,0.05035455426988156
LTMOA,8.55449,0.050115125387575565
LTMOA,8.5545,0.050109804745746445
LTMOA,8.55459,0.04902838429399736
LTMOA,8.5546,0.049023063652168464
LTMOA,8.55483,0.04755190618644334
LTMOA,8.55485,0.04754658554461422
LTMOA,8.55488,0.04629224423342193
LTMOA,8.55489,0.04628692359159281
LTMOA,8.55556,0.04520550313984373
LTMOA,8.55557,0.04520018249801483
LTMOA,8.55733,0.04437814333543044
LTMOA,8.55734,0.044372822693601544
LTMOA,8.55844,0.04421985424101704
LTMOA,8.55845,0.044214533599188144
LTMOA,8.55938,0.04335258962288613
LTMOA,8.55939,0.04334726898105723
LTMOA,8.55946,0.04332598641374119
LTMOA,8.55948,0.04332066577191207
LTMOA,8.55967,0.043222233898075224
LTMOA,8.55968,0.0432169132562461
LTMOA,8.5597,0.04209292766986472
LTMOA,8.55971,0.04208760702803582
LTMOA,8.55975,0.042066324460719784
LTMOA,8.55976,0.04206100381889066
LTMOA,8.56062,0.042042381572489074
LTMOA,8.56063,0.042037060930660175
LTMOA,8.56067,0.04091307534427879
LTMOA,8.56068,0.04090775470244967
LTMOA,8.56087,0.04078271961946767
LTMOA,8.56088,0.04077739897763877
LTMOA,8.5609,0.039653413391257386
LTMOA,8.56091,0.039648092749428265
LTMOA,8.56207,0.039556311677877654
LTMOA,8.56207,0.039550991036048755
LTMOA,8.56307,0.03932885423968702
LTMOA,8.56309,0.039323533597857896
LTMOA,8.56321,0.03806919228666561
LTMOA,8.56322,0.03806387164483649
LTMOA,8.56436,0.03766748382857421
LTMOA,8.56437,0.03766216318674531
LTMOA,8.56448,0.03744800735312692
LTMOA,8.56449,0.03744268671129802
LTMOA,8.56459,0.036507583909846986
LTMOA,8.5646,0.03650226326801809
LTMOA,8.56507,0.035742741646924925
LTMOA,8.56507,0.035737421005095804
LTMOA,8.56546,0.03540887137215365
LTMOA,8.56547,0.03540355073032453
LTMOA,8.56604,0.03516412184801854
LTMOA,8.56605,0.03465334023243227
LTMOA,8.56605,0.03464801959060315
LTMOA,8.56694,0.034399279585096254
LTMOA,8.56695,0.034393958943267355
LTMOA,8.56702,0.03430749851354564
LTMOA,8.56702,0.034302177871716744
LTMOA,8.56709,0.03408802203809835
LTMOA,8.5671,0.034082701396269455
LTMOA,8.56772,0.0340654093103252
LTMOA,8.56773,0.03406008866849608
LTMOA,8.5678,0.03393106310414229
LTMOA,8.5678,0.03392574246231317
LTMOA,8.56827,0.033200805013108736
LTMOA,8.56828,0.03269002339752247
LTMOA,8.56829,0.03268470275569335
LTMOA,8.56855,0.03194114306008733
LTMOA,8.56855,0.031430361444501065
LTMOA,8.56856,0.031425040802671944
LTMOA,8.56907,0.03117630079716527
LTMOA,8.56908,0.031170980155336148
LTMOA,8.56947,0.030842430522393993
LTMOA,8.56948,0.030837109880564872
LTMOA,8.56995,0.03078523362273189
LTMOA,8.56996,0.03077991298090299
LTMOA,8.57045,0.030775922499531205
LTMOA,8.57075,0.029741057663785986
LTMOA,8.57076,0.029735737021956865
LTMOA,8.57078,0.029330038082493903
LTMOA,8.57079,0.029324717440664783
LTMOA,8.57103,0.028070376129472496
LTMOA,8.57104,0.028065055487643376
LTMOA,8.57161,0.027986576020665455
LTMOA,8.57162,0.027981255378836334
LTMOA,8.57172,0.026726914067644048
LTMOA,8.57173,0.026721593425814927
LTMOA,8.57212,0.024763597232734247
LTMOA,8.57213,0.024758276590905126
LTMOA,8.57226,0.02350393527971284
LTMOA,8.57227,0.02349861463788372
LTMOA,8.57326,0.02258745472466339
LTMOA,8.57326,0.022582134082834493
LTMOA,8.57358,0.02250365461585635
LTMOA,8.57359,0.02249833397402723
LTMOA,8.57368,0.021243992662834943
LTMOA,8.57368,0.021238672021005822
LTMOA,8.57402,0.019280675827925142
LTMOA,8.57404,0.01927535518609602
LTMOA,8.57415,0.018021013874903735
LTMOA,8.57416,0.018015693233074614
LTMOA,8.57451,0.01789065815009261
LTMOA,8.57452,0.01788533750826371
LTMOA,8.5746,0.017562108517150454
LTMOA,8.5746,0.017556787875321334
LTMOA,8.57477,0.017281444660669498
LTMOA,8.57478,0.017276124018840378
LTMOA,8.57479,0.01602178270764809
LTMOA,8.57479,0.01601646206581897
LTMOA,8.57482,0.015630715533214712
LTMOA,8.57483,0.015625394891385813
LTMOA,8.57485,0.013667398698304911
LTMOA,8.57486,0.013662078056476012
LTMOA,8.57488,0.012407736745283504
LTMOA,8.57488,0.012402416103454605
LTMOA,8.57496,0.01207918711234135
LTMOA,8.57497,0.012073866470512229
LTMOA,8.57545,0.011690780258822642
LTMOA,8.57546,0.011685459616993521
LTMOA,8.57548,0.010431118305801235
LTMOA,8.57548,0.010425797663972114
AnytimeApexRestart1_5,0.000996,0.8268875974508805
AnytimeApexRestart1_5,0.136375,0.7153110779753362
AnytimeApexRestart1_5,0.254393,0.6747943904473197
AnytimeApexRestart1_5,0.312519,0.4382306737661763
AnytimeApexRestart1_5,0.331103,0.35941600635284643
AnytimeApexRestart1_5,0.34554,0.3223524153718662
AnytimeApexRestart1_5,0.352773,0.3035944926036427
AnytimeApexRestart1_5,0.357537,0.28471153475243716
AnytimeApexRestart1_5,0.363234,0.26701241970818934
AnytimeApexRestart1_5,0.367975,0.24718637809278943
AnytimeApexRestart1_5,0.370393,0.23790850890342896
AnytimeApexRestart1_5,0.372293,0.21882735714409218
AnytimeApexRestart1_5,0.373243,0.20127988039197175
AnytimeApexRestart1_5,0.375481,0.1664349970536947
AnytimeApexRestart1_5,0.377203,0.12668714226997202
AnytimeApexRestart1_5,0.377445,0.12177885018269752
AnytimeApexRestart1_5,0.377522,0.1174252350060987
AnytimeApexRestart1_5,0.377635,0.0917891056774931
AnytimeApexRestart1_5,0.535516,0.0917891056774931
AnytimeApexRestart1_5,0.568406,0.0917891056774931
AnytimeApexRestart1_5,0.603827,0.0917891056774931
AnytimeApexRestart1_5,0.644008,0.0917891056774931
AnytimeApexRestart1_5,0.674638,0.0917891056774931
AnytimeApexRestart1_5,0.685042,0.0917891056774931
AnytimeApexRestart1_5,0.697805,0.0917891056774931
AnytimeApexRestart1_5,0.703378,0.0917891056774931
AnytimeApexRestart1_5,0.705952,0.0917891056774931
AnytimeApexRestart1_5,0.711589,0.0917891056774931
AnytimeApexRestart1_5,0.718518,0.0917891056774931
AnytimeApexRestart1_5,0.722942,0.0917891056774931
AnytimeApexRestart1_5,0.727974,0.0917891056774931
AnytimeApexRestart1_5,0.732054,0.0917891056774931
AnytimeApexRestart1_5,0.736633,0.0917891056774931
AnytimeApexRestart1_5,0.742342,0.0917891056774931
AnytimeApexRestart1_5,0.745536,0.0917891056774931
AnytimeApexRestart1_5,0.747792,0.0917891056774931
AnytimeApexRestart1_5,0.750965,0.0917891056774931
AnytimeApexRestart1_5,0.754666,0.0917891056774931
AnytimeApexRestart1_5,0.758807,0.0917891056774931
AnytimeApexRestart1_5,0.76169,0.0917891056774931
AnytimeApexRestart1_5,0.762971,0.0917891056774931
AnytimeApexRestart1_5,0.76589,0.0917891056774931
AnytimeApexRestart1_5,0.767345,0.0917891056774931
AnytimeApexRestart1_5,0.769332,0.0917891056774931
AnytimeApexRestart1_5,0.771146,0.08795937195355008
AnytimeApexRestart1_5,0.772321,0.0819196976054204
AnytimeApexRestart1_5,0.773889,0.08181550940489957
AnytimeApexRestart1_5,0.775391,0.08181550940489957
AnytimeApexRestart1_5,0.776664,0.08181550940489957
AnytimeApexRestart1_5,0.776957,0.08181550940489957
AnytimeApexRestart1_5,0.777143,0.08181550940489957
AnytimeApexRestart1_5,0.777223,0.08181550940489957
AnytimeApexRestart1_5,0.777331,0.08181550940489957
AnytimeApexRestart1_5,0.77742,0.08181550940489957
AnytimeApexRestart1_5,0.777524,0.07899157875414509
AnytimeApexRestart1_5,0.777594,0.0728289453556783
AnytimeApexRestart1_5,0.777602,0.07124073376971474
AnytimeApexRestart1_5,0.777611,0.06577341340904708
AnytimeApexRestart1_5,0.880667,0.06577341340904708
AnytimeApexRestart1_5,0.997529,0.06577341340904708
AnytimeApexRestart1_5,1.04372,0.06577341340904708
AnytimeApexRestart1_5,1.05309,0.06577341340904708
AnytimeApexRestart1_5,1.08738,0.06577341340904708
AnytimeApexRestart1_5,1.13694,0.06577341340904708
AnytimeApexRestart1_5,1.19278,0.06577341340904708
AnytimeApexRestart1_5,1.21202,0.06577341340904708
AnytimeApexRestart1_5,1.22167,0.06577341340904708
AnytimeApexRestart1_5,1.22899,0.06577341340904708
AnytimeApexRestart1_5,1.23513,0.06577341340904708
AnytimeApexRestart1_5,1.23614,0.06577341340904708
AnytimeApexRestart1_5,1.24244,0.06577341340904708
AnytimeApexRestart1_5,1.24715,0.06577341340904708
AnytimeApexRestart1_5,1.25474,0.06577341340904708
AnytimeApexRestart1_5,1.25857,0.06577341340904708
AnytimeApexRestart1_5,1.26086,0.06577341340904708
AnytimeApexRestart1_5,1.26405,0.06577341340904708
AnytimeApexRestart1_5,1.26893,0.06577341340904708
AnytimeApexRestart1_5,1.27365,0.06577341340904708
AnytimeApexRestart1_5,1.27927,0.06577341340904708
AnytimeApexRestart1_5,1.28307,0.06577341340904708
AnytimeApexRestart1_5,1.28405,0.06577341340904708
AnytimeApexRestart1_5,1.28641,0.06577341340904708
AnytimeApexRestart1_5,1.28772,0.06577341340904708
AnytimeApexRestart1_5,1.28917,0.06577341340904708
AnytimeApexRestart1_5,1.29146,0.06577341340904708
AnytimeApexRestart1_5,1.29406,0.06577341340904708
AnytimeApexRestart1_5,1.2949,0.06577341340904708
AnytimeApexRestart1_5,1.29737,0.06577341340904708
AnytimeApexRestart1_5,1.29924,0.06577341340904708
AnytimeApexRestart1_5,1.29994,0.06577341340904708
AnytimeApexRestart1_5,1.30117,0.06577341340904708
AnytimeApexRestart1_5,1.30337,0.06577341340904708
AnytimeApexRestart1_5,1.30544,0.06577341340904708
AnytimeApexRestart1_5,1.30714,0.06577341340904708
AnytimeApexRestart1_5,1.31042,0.06577341340904708
AnytimeApexRestart1_5,1.31223,0.06577341340904708
AnytimeApexRestart1_5,1.31301,0.06577341340904708
AnytimeApexRestart1_5,1.31574,0.06577341340904708
AnytimeApexRestart1_5,1.31729,0.06577341340904708
AnytimeApexRestart1_5,1.31837,0.06577341340904708
AnytimeApexRestart1_5,1.31901,0.06577341340904708
AnytimeApexRestart1_5,1.31935,0.06577341340904708
AnytimeApexRestart1_5,1.32012,0.06577341340904708
AnytimeApexRestart1_5,1.32077,0.06577341340904708
AnytimeApexRestart1_5,1.32169,0.06577341340904708
AnytimeApexRestart1_5,1.32198,0.06577341340904708
AnytimeApexRestart1_5,1.32213,0.06577341340904708
AnytimeApexRestart1_5,1.32233,0.06577341340904708
AnytimeApexRestart1_5,1.32252,0.06530699120892702
AnytimeApexRestart1_5,1.3226,0.061304435154012626
AnytimeApexRestart1_5,1.32272,0.061304435154012626
AnytimeApexRestart1_5,1.32279,0.061304435154012626
AnytimeApexRestart1_5,1.32292,0.061304435154012626
AnytimeApexRestart1_5,1.32299,0.05599310444818961
AnytimeApexRestart1_5,1.32303,0.054184086226321426
AnytimeApexRestart1_5,1.32304,0.049402159382486266
AnytimeApexRestart1_5,1.32305,0.04391923797767716
AnytimeApexRestart1_5,1.38685,0.04391923797767716
AnytimeApexRestart1_5,1.43299,0.04391923797767716
AnytimeApexRestart1_5,1.51166,0.04391923797767716
AnytimeApexRestart1_5,1.56883,0.04391923797767716
AnytimeApexRestart1_5,1.60715,0.04391923797767716
AnytimeApexRestart1_5,1.61388,0.04391923797767716
AnytimeApexRestart1_5,1.615,0.04391923797767716
AnytimeApexRestart1_5,1.65098,0.04391923797767716
AnytimeApexRestart1_5,1.65859,0.04391923797767716
AnytimeApexRestart1_5,1.70175,0.04391923797767716
AnytimeApexRestart1_5,1.76111,0.04391923797767716
AnytimeApexRestart1_5,1.7777,0.04391923797767716
AnytimeApexRestart1_5,1.79416,0.04391923797767716
AnytimeApexRestart1_5,1.7959,0.04391923797767716
AnytimeApexRestart1_5,1.80602,0.04391923797767716
AnytimeApexRestart1_5,1.80673,0.04391923797767716
AnytimeApexRestart1_5,1.80726,0.04391923797767716
AnytimeApexRestart1_5,1.81278,0.04391923797767716
AnytimeApexRestart1_5,1.81655,0.04391923797767716
AnytimeApexRestart1_5,1.81787,0.04391923797767716
AnytimeApexRestart1_5,1.82396,0.04391923797767716
AnytimeApexRestart1_5,1.82679,0.04391923797767716
AnytimeApexRestart1_5,1.83085,0.04391923797767716
AnytimeApexRestart1_5,1.83702,0.04391923797767716
AnytimeApexRestart1_5,1.84118,0.04391923797767716
AnytimeApexRestart1_5,1.84339,0.04391923797767716
AnytimeApexRestart1_5,1.84675,0.04391923797767716
AnytimeApexRestart1_5,1.8468,0.04391923797767716
AnytimeApexRestart1_5,1.85043,0.04391923797767716
AnytimeApexRestart1_5,1.85372,0.04391923797767716
AnytimeApexRestart1_5,1.85524,0.04391923797767716
AnytimeApexRestart1_5,1.85906,0.04391923797767716
AnytimeApexRestart1_5,1.86079,0.04391923797767716
AnytimeApexRestart1_5,1.86577,0.04391923797767716
AnytimeApexRestart1_5,1.86584,0.04391923797767716
AnytimeApexRestart1_5,1.86766,0.04391923797767716
AnytimeApexRestart1_5,1.86996,0.04391923797767716
AnytimeApexRestart1_5,1.87137,0.04391923797767716
AnytimeApexRestart1_5,1.87312,0.04391923797767716
AnytimeApexRestart1_5,1.87537,0.04391923797767716
AnytimeApexRestart1_5,1.87936,0.04391923797767716
AnytimeApexRestart1_5,1.8822,0.04391923797767716
AnytimeApexRestart1_5,1.88477,0.04391923797767716
AnytimeApexRestart1_5,1.88658,0.04391923797767716
AnytimeApexRestart1_5,1.88963,0.04391923797767716
AnytimeApexRestart1_5,1.89145,0.04391923797767716
AnytimeApexRestart1_5,1.89283,0.04391923797767716
AnytimeApexRestart1_5,1.89407,0.04391923797767716
AnytimeApexRestart1_5,1.89636,0.04391923797767716
AnytimeApexRestart1_5,1.8982,0.04391923797767716
AnytimeApexRestart1_5,1.89961,0.04391923797767716
AnytimeApexRestart1_5,1.90235,0.04391923797767716
AnytimeApexRestart1_5,1.90404,0.04391923797767716
AnytimeApexRestart1_5,1.90481,0.04391923797767716
AnytimeApexRestart1_5,1.90564,0.04391923797767716
AnytimeApexRestart1_5,1.90655,0.04391923797767716
AnytimeApexRestart1_5,1.90779,0.04391923797767716
AnytimeApexRestart1_5,1.9096,0.04391923797767716
AnytimeApexRestart1_5,1.91045,0.04391923797767716
AnytimeApexRestart1_5,1.91318,0.04391923797767716
AnytimeApexRestart1_5,1.9137,0.04391923797767716
AnytimeApexRestart1_5,1.91372,0.04391923797767716
AnytimeApexRestart1_5,1.91469,0.04391923797767716
AnytimeApexRestart1_5,1.91544,0.04391923797767716
AnytimeApexRestart1_5,1.91548,0.04391923797767716
AnytimeApexRestart1_5,1.9163,0.04391923797767716
AnytimeApexRestart1_5,1.91639,0.04391923797767716
AnytimeApexRestart1_5,1.91677,0.04391923797767716
AnytimeApexRestart1_5,1.91683,0.04391923797767716
AnytimeApexRestart1_5,1.9169,0.04391923797767716
AnytimeApexRestart1_5,1.9171,0.04391923797767716
AnytimeApexRestart1_5,1.91728,0.04391923797767716
AnytimeApexRestart1_5,1.91742,0.04391923797767716
AnytimeApexRestart1_5,1.91745,0.04391923797767716
AnytimeApexRestart1_5,1.91756,0.04391923797767716
AnytimeApexRestart1_5,1.91768,0.04391923797767716
AnytimeApexRestart1_5,1.91777,0.04391923797767716
AnytimeApexRestart1_5,1.91792,0.04391923797767716
AnytimeApexRestart1_5,1.91798,0.04391923797767716
AnytimeApexRestart1_5,1.918,0.04391923797767716
AnytimeApexRestart1_5,1.91808,0.042609029927280107
AnytimeApexRestart1_5,1.91808,0.0413493679742587
AnytimeApexRestart1_5,1.91811,0.039545670394219634
AnytimeApexRestart1_5,1.91812,0.03828600844119823
AnytimeApexRestart1_5,1.91812,0.03601808486157676
AnytimeApexRestart1_5,1.91813,0.03475842290855535
AnytimeApexRestart1_5,1.91813,0.030535163456767878
AnytimeApexRestart1_5,1.91814,0.029513096932244354
AnytimeApexRestart1_5,1.93464,0.029513096932244354
AnytimeApexRestart1_5,2.07018,0.029513096932244354
AnytimeApexRestart1_5,2.17404,0.029513096932244354
AnytimeApexRestart1_5,2.20697,0.029513096932244354
AnytimeApexRestart1_5,2.21356,0.029513096932244354
AnytimeApexRestart1_5,2.21823,0.029513096932244354
AnytimeApexRestart1_5,2.2574,0.029513096932244354
AnytimeApexRestart1_5,2.27736,0.029513096932244354
AnytimeApexRestart1_5,2.27759,0.029513096932244354
AnytimeApexRestart1_5,2.30991,0.029513096932244354
AnytimeApexRestart1_5,2.37514,0.029513096932244354
AnytimeApexRestart1_5,2.38141,0.029513096932244354
AnytimeApexRestart1_5,2.41573,0.029513096932244354
AnytimeApexRestart1_5,2.41746,0.029513096932244354
AnytimeApexRestart1_5,2.42329,0.029513096932244354
AnytimeApexRestart1_5,2.43169,0.029513096932244354
AnytimeApexRestart1_5,2.43669,0.029513096932244354
AnytimeApexRestart1_5,2.437,0.029513096932244354
AnytimeApexRestart1_5,2.44413,0.029513096932244354
AnytimeApexRestart1_5,2.45053,0.029513096932244354
AnytimeApexRestart1_5,2.45747,0.029513096932244354
AnytimeApexRestart1_5,2.46116,0.029513096932244354
AnytimeApexRestart1_5,2.46371,0.029513096932244354
AnytimeApexRestart1_5,2.46812,0.029513096932244354
AnytimeApexRestart1_5,2.47181,0.029513096932244354
AnytimeApexRestart1_5,2.47379,0.029513096932244354
AnytimeApexRestart1_5,2.47972,0.029513096932244354
AnytimeApexRestart1_5,2.48391,0.029513096932244354
AnytimeApexRestart1_5,2.48797,0.029513096932244354
AnytimeApexRestart1_5,2.49033,0.029513096932244354
AnytimeApexRestart1_5,2.49403,0.029513096932244354
AnytimeApexRestart1_5,2.50134,0.029513096932244354
AnytimeApexRestart1_5,2.50483,0.029513096932244354
AnytimeApexRestart1_5,2.50587,0.029513096932244354
AnytimeApexRestart1_5,2.50912,0.029513096932244354
AnytimeApexRestart1_5,2.51208,0.029513096932244354
AnytimeApexRestart1_5,2.51255,0.029513096932244354
AnytimeApexRestart1_5,2.51561,0.029513096932244354
AnytimeApexRestart1_5,2.5181,0.029513096932244354
AnytimeApexRestart1_5,2.51972,0.029513096932244354
AnytimeApexRestart1_5,2.52373,0.029513096932244354
AnytimeApexRestart1_5,2.52377,0.029513096932244354
AnytimeApexRestart1_5,2.52564,0.029513096932244354
AnytimeApexRestart1_5,2.52755,0.029513096932244354
AnytimeApexRestart1_5,2.53006,0.029513096932244354
AnytimeApexRestart1_5,2.53095,0.029513096932244354
AnytimeApexRestart1_5,2.53436,0.029513096932244354
AnytimeApexRestart1_5,2.53537,0.029513096932244354
AnytimeApexRestart1_5,2.5367,0.029513096932244354
AnytimeApexRestart1_5,2.53896,0.029513096932244354
AnytimeApexRestart1_5,2.53965,0.029513096932244354
AnytimeApexRestart1_5,2.54228,0.029513096932244354
AnytimeApexRestart1_5,2.54298,0.029513096932244354
AnytimeApexRestart1_5,2.54459,0.029513096932244354
AnytimeApexRestart1_5,2.54653,0.029513096932244354
AnytimeApexRestart1_5,2.5475,0.029513096932244354
AnytimeApexRestart1_5,2.54873,0.029513096932244354
AnytimeApexRestart1_5,2.55007,0.029513096932244354
AnytimeApexRestart1_5,2.55161,0.029513096932244354
AnytimeApexRestart1_5,2.55279,0.029513096932244354
AnytimeApexRestart1_5,2.55441,0.029513096932244354
AnytimeApexRestart1_5,2.55601,0.029513096932244354
AnytimeApexRestart1_5,2.55877,0.029513096932244354
AnytimeApexRestart1_5,2.55932,0.029513096932244354
AnytimeApexRestart1_5,2.56092,0.029513096932244354
AnytimeApexRestart1_5,2.56213,0.029513096932244354
AnytimeApexRestart1_5,2.56338,0.029513096932244354
AnytimeApexRestart1_5,2.56429,0.029513096932244354
AnytimeApexRestart1_5,2.56507,0.029513096932244354
AnytimeApexRestart1_5,2.56567,0.029513096932244354
AnytimeApexRestart1_5,2.56628,0.029513096932244354
AnytimeApexRestart1_5,2.56777,0.029513096932244354
AnytimeApexRestart1_5,2.56843,0.029513096932244354
AnytimeApexRestart1_5,2.57014,0.029513096932244354
AnytimeApexRestart1_5,2.5711,0.029513096932244354
AnytimeApexRestart1_5,2.57185,0.029513096932244354
AnytimeApexRestart1_5,2.57362,0.029513096932244354
AnytimeApexRestart1_5,2.57437,0.029513096932244354
AnytimeApexRestart1_5,2.57587,0.029513096932244354
AnytimeApexRestart1_5,2.57642,0.029513096932244354
AnytimeApexRestart1_5,2.57696,0.029513096932244354
AnytimeApexRestart1_5,2.57756,0.029513096932244354
AnytimeApexRestart1_5,2.57853,0.029513096932244354
AnytimeApexRestart1_5,2.57924,0.029513096932244354
AnytimeApexRestart1_5,2.5793,0.029513096932244354
AnytimeApexRestart1_5,2.58075,0.029513096932244354
AnytimeApexRestart1_5,2.58085,0.029513096932244354
AnytimeApexRestart1_5,2.58131,0.029513096932244354
AnytimeApexRestart1_5,2.58144,0.029513096932244354
AnytimeApexRestart1_5,2.58163,0.029513096932244354
AnytimeApexRestart1_5,2.58166,0.029513096932244354
AnytimeApexRestart1_5,2.58183,0.029513096932244354
AnytimeApexRestart1_5,2.58185,0.029513096932244354
AnytimeApexRestart1_5,2.58192,0.02927550150374647
AnytimeApexRestart1_5,2.58195,0.02927550150374647
AnytimeApexRestart1_5,2.58202,0.02927550150374647
AnytimeApexRestart1_5,2.58211,0.02927550150374647
AnytimeApexRestart1_5,2.58226,0.02927550150374647
AnytimeApexRestart1_5,2.58232,0.02927550150374647
AnytimeApexRestart1_5,2.5824,0.02927550150374647
AnytimeApexRestart1_5,2.58242,0.02927550150374647
AnytimeApexRestart1_5,2.58243,0.02927550150374647
AnytimeApexRestart1_5,2.58247,0.028844529515595463
AnytimeApexRestart1_5,2.58248,0.025489864842396015
AnytimeApexRestart1_5,2.58248,0.02390165325643223
AnytimeApexRestart1_5,2.58249,0.02109368453116489
AnytimeApexRestart1_5,2.58249,0.019834022578143706
AnytimeApexRestart1_5,2.5825,0.01950547294520133
AnytimeApexRestart1_5,2.73711,0.01950547294520133
AnytimeApexRestart1_5,2.75368,0.01950547294520133
AnytimeApexRestart1_5,2.80144,0.01950547294520133
AnytimeApexRestart1_5,2.83641,0.01950547294520133
AnytimeApexRestart1_5,2.89198,0.01950547294520133
AnytimeApexRestart1_5,2.90159,0.01950547294520133
AnytimeApexRestart1_5,2.90721,0.01950547294520133
AnytimeApexRestart1_5,2.91255,0.01950547294520133
AnytimeApexRestart1_5,2.9132,0.01950547294520133
AnytimeApexRestart1_5,2.91358,0.01950547294520133
AnytimeApexRestart1_5,2.91513,0.01950547294520133
AnytimeApexRestart1_5,2.94397,0.01950547294520133
AnytimeApexRestart1_5,2.96948,0.01950547294520133
AnytimeApexRestart1_5,3.01237,0.01950547294520133
AnytimeApexRestart1_5,3.0256,0.01950547294520133
AnytimeApexRestart1_5,3.053,0.01950547294520133
AnytimeApexRestart1_5,3.08854,0.01950547294520133
AnytimeApexRestart1_5,3.13258,0.01950547294520133
AnytimeApexRestart1_5,3.14787,0.01950547294520133
AnytimeApexRestart1_5,3.15568,0.01950547294520133
AnytimeApexRestart1_5,3.16097,0.01950547294520133
AnytimeApexRestart1_5,3.16473,0.01950547294520133
AnytimeApexRestart1_5,3.17158,0.01950547294520133
AnytimeApexRestart1_5,3.18812,0.01950547294520133
AnytimeApexRestart1_5,3.19329,0.01950547294520133
AnytimeApexRestart1_5,3.19333,0.01950547294520133
AnytimeApexRestart1_5,3.201,0.01950547294520133
AnytimeApexRestart1_5,3.20754,0.01950547294520133
AnytimeApexRestart1_5,3.21215,0.01950547294520133
AnytimeApexRestart1_5,3.22041,0.01950547294520133
AnytimeApexRestart1_5,3.22228,0.01950547294520133
AnytimeApexRestart1_5,3.22576,0.01950547294520133
AnytimeApexRestart1_5,3.22874,0.01950547294520133
AnytimeApexRestart1_5,3.2356,0.01950547294520133
AnytimeApexRestart1_5,3.23774,0.01950547294520133
AnytimeApexRestart1_5,3.24156,0.01950547294520133
AnytimeApexRestart1_5,3.24425,0.01950547294520133
AnytimeApexRestart1_5,3.24805,0.01950547294520133
AnytimeApexRestart1_5,3.24974,0.01950547294520133
AnytimeApexRestart1_5,3.25229,0.01950547294520133
AnytimeApexRestart1_5,3.25433,0.01950547294520133
AnytimeApexRestart1_5,3.25591,0.01950547294520133
AnytimeApexRestart1_5,3.25869,0.01950547294520133
AnytimeApexRestart1_5,3.25977,0.01950547294520133
AnytimeApexRestart1_5,3.26221,0.01950547294520133
AnytimeApexRestart1_5,3.26717,0.01950547294520133
AnytimeApexRestart1_5,3.26914,0.01950547294520133
AnytimeApexRestart1_5,3.27667,0.01950547294520133
AnytimeApexRestart1_5,3.28073,0.01950547294520133
AnytimeApexRestart1_5,3.2844,0.01950547294520133
AnytimeApexRestart1_5,3.28656,0.01950547294520133
AnytimeApexRestart1_5,3.2882,0.01950547294520133
AnytimeApexRestart1_5,3.28957,0.01950547294520133
AnytimeApexRestart1_5,3.29288,0.01950547294520133
AnytimeApexRestart1_5,3.29599,0.01950547294520133
AnytimeApexRestart1_5,3.29781,0.01950547294520133
AnytimeApexRestart1_5,3.29798,0.01950547294520133
AnytimeApexRestart1_5,3.29914,0.01950547294520133
AnytimeApexRestart1_5,3.30153,0.01950547294520133
AnytimeApexRestart1_5,3.30285,0.01950547294520133
AnytimeApexRestart1_5,3.30526,0.01950547294520133
AnytimeApexRestart1_5,3.30581,0.01950547294520133
AnytimeApexRestart1_5,3.30636,0.01950547294520133
AnytimeApexRestart1_5,3.30751,0.01950547294520133
AnytimeApexRestart1_5,3.30807,0.01950547294520133
AnytimeApexRestart1_5,3.30943,0.01950547294520133
AnytimeApexRestart1_5,3.3103,0.01950547294520133
AnytimeApexRestart1_5,3.31047,0.01950547294520133
AnytimeApexRestart1_5,3.31104,0.01950547294520133
AnytimeApexRestart1_5,3.31231,0.01950547294520133
AnytimeApexRestart1_5,3.31275,0.01950547294520133
AnytimeApexRestart1_5,3.31455,0.01950547294520133
AnytimeApexRestart1_5,3.31602,0.01950547294520133
